product_id,product_type,product_name,size,colour,quantity,description,price
931,Trousers,Drawstring,S,blue,48,"A blue coloured, S sized, Drawstring Trousers",96.0
932,Trousers,Drawstring,M,blue,41,"A blue coloured, M sized, Drawstring Trousers",96.0
933,Trousers,Drawstring,L,blue,50,"A blue coloured, L sized, Drawstring Trousers",96.0
934,Trousers,Drawstring,XL,blue,60,"A blue coloured, XL sized, Drawstring Trousers",96.0
935,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
936,Trousers,Drawstring,S,indigo,46,"A indigo coloured, S sized, Drawstring Trousers",96.0
937,Trousers,Drawstring,M,indigo,58,"A indigo coloured, M sized, Drawstring Trousers",96.0
938,Trousers,Drawstring,L,indigo,77,"A indigo coloured, L sized, Drawstring Trousers",96.0
939,Trousers,Drawstring,XL,indigo,41,"A indigo coloured, XL sized, Drawstring Trousers",96.0
940,Trousers,Drawstring,XS,violet,62,"A violet coloured, XS sized, Drawstring Trousers",96.0
941,Trousers,Drawstring,S,violet,40,"A violet coloured, S sized, Drawstring Trousers",96.0
942,Trousers,Drawstring,M,violet,73,"A violet coloured, M sized, Drawstring Trousers",96.0
943,Trousers,Drawstring,L,violet,62,"A violet coloured, L sized, Drawstring Trousers",96.0
944,Trousers,Drawstring,XL,violet,80,"A violet coloured, XL sized, Drawstring Trousers",96.0
946,Trousers,Slim-Fit,S,red,71,"A red coloured, S sized, Slim-Fit Trousers",97.0
947,Trousers,Slim-Fit,M,red,67,"A red coloured, M sized, Slim-Fit Trousers",97.0
948,Trousers,Slim-Fit,L,red,80,"A red coloured, L sized, Slim-Fit Trousers",97.0
949,Trousers,Slim-Fit,XL,red,67,"A red coloured, XL sized, Slim-Fit Trousers",97.0
950,Trousers,Slim-Fit,XS,orange,69,"A orange coloured, XS sized, Slim-Fit Trousers",97.0
951,Trousers,Slim-Fit,S,orange,55,"A orange coloured, S sized, Slim-Fit Trousers",97.0
952,Trousers,Slim-Fit,M,orange,44,"A orange coloured, M sized, Slim-Fit Trousers",97.0
953,Trousers,Slim-Fit,L,orange,66,"A orange coloured, L sized, Slim-Fit Trousers",97.0
954,Trousers,Slim-Fit,XL,orange,78,"A orange coloured, XL sized, Slim-Fit Trousers",97.0
955,Trousers,Slim-Fit,XS,yellow,59,"A yellow coloured, XS sized, Slim-Fit Trousers",97.0
956,Trousers,Slim-Fit,S,yellow,54,"A yellow coloured, S sized, Slim-Fit Trousers",97.0
957,Trousers,Slim-Fit,M,yellow,55,"A yellow coloured, M sized, Slim-Fit Trousers",97.0
958,Trousers,Slim-Fit,L,yellow,64,"A yellow coloured, L sized, Slim-Fit Trousers",97.0
960,Trousers,Slim-Fit,XS,green,74,"A green coloured, XS sized, Slim-Fit Trousers",97.0
961,Trousers,Slim-Fit,S,green,70,"A green coloured, S sized, Slim-Fit Trousers",97.0
962,Trousers,Slim-Fit,M,green,78,"A green coloured, M sized, Slim-Fit Trousers",97.0
963,Trousers,Slim-Fit,L,green,43,"A green coloured, L sized, Slim-Fit Trousers",97.0
964,Trousers,Slim-Fit,XL,green,67,"A green coloured, XL sized, Slim-Fit Trousers",97.0
965,Trousers,Slim-Fit,XS,blue,55,"A blue coloured, XS sized, Slim-Fit Trousers",97.0
966,Trousers,Slim-Fit,S,blue,49,"A blue coloured, S sized, Slim-Fit Trousers",97.0
967,Trousers,Slim-Fit,M,blue,75,"A blue coloured, M sized, Slim-Fit Trousers",97.0
968,Trousers,Slim-Fit,L,blue,49,"A blue coloured, L sized, Slim-Fit Trousers",97.0
969,Trousers,Slim-Fit,XL,blue,47,"A blue coloured, XL sized, Slim-Fit Trousers",97.0
970,Trousers,Slim-Fit,XS,indigo,74,"A indigo coloured, XS sized, Slim-Fit Trousers",97.0
971,Trousers,Slim-Fit,S,indigo,41,"A indigo coloured, S sized, Slim-Fit Trousers",97.0
972,Trousers,Slim-Fit,M,indigo,67,"A indigo coloured, M sized, Slim-Fit Trousers",97.0
973,Trousers,Slim-Fit,L,indigo,48,"A indigo coloured, L sized, Slim-Fit Trousers",97.0
974,Trousers,Slim-Fit,XL,indigo,66,"A indigo coloured, XL sized, Slim-Fit Trousers",97.0
975,Trousers,Slim-Fit,XS,violet,70,"A violet coloured, XS sized, Slim-Fit Trousers",97.0
976,Trousers,Slim-Fit,S,violet,46,"A violet coloured, S sized, Slim-Fit Trousers",97.0
977,Trousers,Slim-Fit,M,violet,51,"A violet coloured, M sized, Slim-Fit Trousers",97.0
978,Trousers,Slim-Fit,L,violet,58,"A violet coloured, L sized, Slim-Fit Trousers",97.0
979,Trousers,Slim-Fit,XL,violet,48,"A violet coloured, XL sized, Slim-Fit Trousers",97.0
980,Trousers,Wool,XS,red,44,"A red coloured, XS sized, Wool Trousers",106.0
981,Trousers,Wool,S,red,65,"A red coloured, S sized, Wool Trousers",106.0
982,Trousers,Wool,M,red,58,"A red coloured, M sized, Wool Trousers",106.0
983,Trousers,Wool,L,red,74,"A red coloured, L sized, Wool Trousers",106.0
984,Trousers,Wool,XL,red,58,"A red coloured, XL sized, Wool Trousers",106.0
986,Trousers,Wool,S,orange,59,"A orange coloured, S sized, Wool Trousers",106.0
987,Trousers,Wool,M,orange,75,"A orange coloured, M sized, Wool Trousers",106.0
988,Trousers,Wool,L,orange,56,"A orange coloured, L sized, Wool Trousers",106.0
989,Trousers,Wool,XL,orange,56,"A orange coloured, XL sized, Wool Trousers",106.0
990,Trousers,Wool,XS,yellow,67,"A yellow coloured, XS sized, Wool Trousers",106.0
991,Trousers,Wool,S,yellow,69,"A yellow coloured, S sized, Wool Trousers",106.0
992,Trousers,Wool,M,yellow,43,"A yellow coloured, M sized, Wool Trousers",106.0
993,Trousers,Wool,L,yellow,46,"A yellow coloured, L sized, Wool Trousers",106.0
994,Trousers,Wool,XL,yellow,72,"A yellow coloured, XL sized, Wool Trousers",106.0
995,Trousers,Wool,XS,green,73,"A green coloured, XS sized, Wool Trousers",106.0
996,Trousers,Wool,S,green,43,"A green coloured, S sized, Wool Trousers",106.0
997,Trousers,Wool,M,green,41,"A green coloured, M sized, Wool Trousers",106.0
998,Trousers,Wool,L,green,42,"A green coloured, L sized, Wool Trousers",106.0
999,Trousers,Wool,XL,green,48,"A green coloured, XL sized, Wool Trousers",106.0
1000,Trousers,Wool,XS,blue,58,"A blue coloured, XS sized, Wool Trousers",106.0
1001,Trousers,Wool,S,blue,55,"A blue coloured, S sized, Wool Trousers",106.0
1002,Trousers,Wool,M,blue,52,"A blue coloured, M sized, Wool Trousers",106.0
1003,Trousers,Wool,L,blue,79,"A blue coloured, L sized, Wool Trousers",106.0
1004,Trousers,Wool,XL,blue,41,"A blue coloured, XL sized, Wool Trousers",106.0
1005,Trousers,Wool,XS,indigo,43,"A indigo coloured, XS sized, Wool Trousers",106.0
1006,Trousers,Wool,S,indigo,45,"A indigo coloured, S sized, Wool Trousers",106.0
1007,Trousers,Wool,M,indigo,56,"A indigo coloured, M sized, Wool Trousers",106.0
1008,Trousers,Wool,L,indigo,41,"A indigo coloured, L sized, Wool Trousers",106.0
1009,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
1010,Trousers,Wool,XS,violet,80,"A violet coloured, XS sized, Wool Trousers",106.0
1011,Trousers,Wool,S,violet,59,"A violet coloured, S sized, Wool Trousers",106.0
1012,Trousers,Wool,M,violet,51,"A violet coloured, M sized, Wool Trousers",106.0
1013,Trousers,Wool,L,violet,61,"A violet coloured, L sized, Wool Trousers",106.0
1014,Trousers,Wool,XL,violet,40,"A violet coloured, XL sized, Wool Trousers",106.0
1015,Trousers,Relaxed Leg,XS,red,52,"A red coloured, XS sized, Relaxed Leg Trousers",90.0
1016,Trousers,Relaxed Leg,S,red,70,"A red coloured, S sized, Relaxed Leg Trousers",90.0
1017,Trousers,Relaxed Leg,M,red,56,"A red coloured, M sized, Relaxed Leg Trousers",90.0
1018,Trousers,Relaxed Leg,L,red,63,"A red coloured, L sized, Relaxed Leg Trousers",90.0
1019,Trousers,Relaxed Leg,XL,red,50,"A red coloured, XL sized, Relaxed Leg Trousers",90.0
1020,Trousers,Relaxed Leg,XS,orange,64,"A orange coloured, XS sized, Relaxed Leg Trousers",90.0
1021,Trousers,Relaxed Leg,S,orange,47,"A orange coloured, S sized, Relaxed Leg Trousers",90.0
1022,Trousers,Relaxed Leg,M,orange,74,"A orange coloured, M sized, Relaxed Leg Trousers",90.0
1023,Trousers,Relaxed Leg,L,orange,78,"A orange coloured, L sized, Relaxed Leg Trousers",90.0
1024,Trousers,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers",90.0
1025,Trousers,Relaxed Leg,XS,yellow,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",90.0
1026,Trousers,Relaxed Leg,S,yellow,43,"A yellow coloured, S sized, Relaxed Leg Trousers",90.0
1027,Trousers,Relaxed Leg,M,yellow,68,"A yellow coloured, M sized, Relaxed Leg Trousers",90.0
1028,Trousers,Relaxed Leg,L,yellow,65,"A yellow coloured, L sized, Relaxed Leg Trousers",90.0
1029,Trousers,Relaxed Leg,XL,yellow,54,"A yellow coloured, XL sized, Relaxed Leg Trousers",90.0
1030,Trousers,Relaxed Leg,XS,green,80,"A green coloured, XS sized, Relaxed Leg Trousers",90.0
1031,Trousers,Relaxed Leg,S,green,51,"A green coloured, S sized, Relaxed Leg Trousers",90.0
1033,Trousers,Relaxed Leg,L,green,62,"A green coloured, L sized, Relaxed Leg Trousers",90.0
1034,Trousers,Relaxed Leg,XL,green,64,"A green coloured, XL sized, Relaxed Leg Trousers",90.0
1035,Trousers,Relaxed Leg,XS,blue,54,"A blue coloured, XS sized, Relaxed Leg Trousers",90.0
1036,Trousers,Relaxed Leg,S,blue,57,"A blue coloured, S sized, Relaxed Leg Trousers",90.0
1037,Trousers,Relaxed Leg,M,blue,72,"A blue coloured, M sized, Relaxed Leg Trousers",90.0
1038,Trousers,Relaxed Leg,L,blue,61,"A blue coloured, L sized, Relaxed Leg Trousers",90.0
1039,Trousers,Relaxed Leg,XL,blue,40,"A blue coloured, XL sized, Relaxed Leg Trousers",90.0
1040,Trousers,Relaxed Leg,XS,indigo,60,"A indigo coloured, XS sized, Relaxed Leg Trousers",90.0
1041,Trousers,Relaxed Leg,S,indigo,40,"A indigo coloured, S sized, Relaxed Leg Trousers",90.0
1042,Trousers,Relaxed Leg,M,indigo,45,"A indigo coloured, M sized, Relaxed Leg Trousers",90.0
1043,Trousers,Relaxed Leg,L,indigo,48,"A indigo coloured, L sized, Relaxed Leg Trousers",90.0
1044,Trousers,Relaxed Leg,XL,indigo,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",90.0
1045,Trousers,Relaxed Leg,XS,violet,49,"A violet coloured, XS sized, Relaxed Leg Trousers",90.0
1046,Trousers,Relaxed Leg,S,violet,75,"A violet coloured, S sized, Relaxed Leg Trousers",90.0
1047,Trousers,Relaxed Leg,M,violet,46,"A violet coloured, M sized, Relaxed Leg Trousers",90.0
1048,Trousers,Relaxed Leg,L,violet,47,"A violet coloured, L sized, Relaxed Leg Trousers",90.0
1049,Trousers,Relaxed Leg,XL,violet,42,"A violet coloured, XL sized, Relaxed Leg Trousers",90.0
1050,Trousers,Joggers,XS,red,65,"A red coloured, XS sized, Joggers Trousers",93.0
1051,Trousers,Joggers,S,red,71,"A red coloured, S sized, Joggers Trousers",93.0
1052,Trousers,Joggers,M,red,43,"A red coloured, M sized, Joggers Trousers",93.0
1053,Trousers,Joggers,L,red,63,"A red coloured, L sized, Joggers Trousers",93.0
1054,Trousers,Joggers,XL,red,58,"A red coloured, XL sized, Joggers Trousers",93.0
1055,Trousers,Joggers,XS,orange,65,"A orange coloured, XS sized, Joggers Trousers",93.0
1056,Trousers,Joggers,S,orange,43,"A orange coloured, S sized, Joggers Trousers",93.0
1057,Trousers,Joggers,M,orange,52,"A orange coloured, M sized, Joggers Trousers",93.0
1058,Trousers,Joggers,L,orange,49,"A orange coloured, L sized, Joggers Trousers",93.0
1059,Trousers,Joggers,XL,orange,44,"A orange coloured, XL sized, Joggers Trousers",93.0
1060,Trousers,Joggers,XS,yellow,62,"A yellow coloured, XS sized, Joggers Trousers",93.0
1061,Trousers,Joggers,S,yellow,76,"A yellow coloured, S sized, Joggers Trousers",93.0
1062,Trousers,Joggers,M,yellow,72,"A yellow coloured, M sized, Joggers Trousers",93.0
1063,Trousers,Joggers,L,yellow,58,"A yellow coloured, L sized, Joggers Trousers",93.0
1064,Trousers,Joggers,XL,yellow,69,"A yellow coloured, XL sized, Joggers Trousers",93.0
1065,Trousers,Joggers,XS,green,77,"A green coloured, XS sized, Joggers Trousers",93.0
1066,Trousers,Joggers,S,green,76,"A green coloured, S sized, Joggers Trousers",93.0
1067,Trousers,Joggers,M,green,54,"A green coloured, M sized, Joggers Trousers",93.0
1068,Trousers,Joggers,L,green,43,"A green coloured, L sized, Joggers Trousers",93.0
1069,Trousers,Joggers,XL,green,56,"A green coloured, XL sized, Joggers Trousers",93.0
1070,Trousers,Joggers,XS,blue,67,"A blue coloured, XS sized, Joggers Trousers",93.0
1071,Trousers,Joggers,S,blue,50,"A blue coloured, S sized, Joggers Trousers",93.0
1072,Trousers,Joggers,M,blue,78,"A blue coloured, M sized, Joggers Trousers",93.0
1073,Trousers,Joggers,L,blue,75,"A blue coloured, L sized, Joggers Trousers",93.0
1074,Trousers,Joggers,XL,blue,52,"A blue coloured, XL sized, Joggers Trousers",93.0
1076,Trousers,Joggers,S,indigo,56,"A indigo coloured, S sized, Joggers Trousers",93.0
1077,Trousers,Joggers,M,indigo,66,"A indigo coloured, M sized, Joggers Trousers",93.0
1078,Trousers,Joggers,L,indigo,42,"A indigo coloured, L sized, Joggers Trousers",93.0
1079,Trousers,Joggers,XL,indigo,66,"A indigo coloured, XL sized, Joggers Trousers",93.0
1080,Trousers,Joggers,XS,violet,50,"A violet coloured, XS sized, Joggers Trousers",93.0
1081,Trousers,Joggers,S,violet,63,"A violet coloured, S sized, Joggers Trousers",93.0
1082,Trousers,Joggers,M,violet,72,"A violet coloured, M sized, Joggers Trousers",93.0
1083,Trousers,Joggers,L,violet,60,"A violet coloured, L sized, Joggers Trousers",93.0
1084,Trousers,Joggers,XL,violet,40,"A violet coloured, XL sized, Joggers Trousers",93.0
1085,Trousers,Cropped,XS,red,75,"A red coloured, XS sized, Cropped Trousers",115.0
1086,Trousers,Cropped,S,red,47,"A red coloured, S sized, Cropped Trousers",115.0
1087,Trousers,Cropped,M,red,50,"A red coloured, M sized, Cropped Trousers",115.0
1088,Trousers,Cropped,L,red,63,"A red coloured, L sized, Cropped Trousers",115.0
1089,Trousers,Cropped,XL,red,78,"A red coloured, XL sized, Cropped Trousers",115.0
1090,Trousers,Cropped,XS,orange,78,"A orange coloured, XS sized, Cropped Trousers",115.0
1091,Trousers,Cropped,S,orange,78,"A orange coloured, S sized, Cropped Trousers",115.0
1092,Trousers,Cropped,M,orange,56,"A orange coloured, M sized, Cropped Trousers",115.0
1093,Trousers,Cropped,L,orange,79,"A orange coloured, L sized, Cropped Trousers",115.0
1094,Trousers,Cropped,XL,orange,61,"A orange coloured, XL sized, Cropped Trousers",115.0
1095,Trousers,Cropped,XS,yellow,41,"A yellow coloured, XS sized, Cropped Trousers",115.0
1096,Trousers,Cropped,S,yellow,65,"A yellow coloured, S sized, Cropped Trousers",115.0
1097,Trousers,Cropped,M,yellow,41,"A yellow coloured, M sized, Cropped Trousers",115.0
1098,Trousers,Cropped,L,yellow,60,"A yellow coloured, L sized, Cropped Trousers",115.0
1099,Trousers,Cropped,XL,yellow,68,"A yellow coloured, XL sized, Cropped Trousers",115.0
1100,Trousers,Cropped,XS,green,48,"A green coloured, XS sized, Cropped Trousers",115.0
1101,Trousers,Cropped,S,green,71,"A green coloured, S sized, Cropped Trousers",115.0
1102,Trousers,Cropped,M,green,65,"A green coloured, M sized, Cropped Trousers",115.0
1103,Trousers,Cropped,L,green,55,"A green coloured, L sized, Cropped Trousers",115.0
1104,Trousers,Cropped,XL,green,49,"A green coloured, XL sized, Cropped Trousers",115.0
1105,Trousers,Cropped,XS,blue,47,"A blue coloured, XS sized, Cropped Trousers",115.0
1106,Trousers,Cropped,S,blue,62,"A blue coloured, S sized, Cropped Trousers",115.0
1107,Trousers,Cropped,M,blue,56,"A blue coloured, M sized, Cropped Trousers",115.0
1108,Trousers,Cropped,L,blue,45,"A blue coloured, L sized, Cropped Trousers",115.0
1109,Trousers,Cropped,XL,blue,51,"A blue coloured, XL sized, Cropped Trousers",115.0
1110,Trousers,Cropped,XS,indigo,55,"A indigo coloured, XS sized, Cropped Trousers",115.0
1111,Trousers,Cropped,S,indigo,65,"A indigo coloured, S sized, Cropped Trousers",115.0
1112,Trousers,Cropped,M,indigo,73,"A indigo coloured, M sized, Cropped Trousers",115.0
1113,Trousers,Cropped,L,indigo,63,"A indigo coloured, L sized, Cropped Trousers",115.0
1114,Trousers,Cropped,XL,indigo,58,"A indigo coloured, XL sized, Cropped Trousers",115.0
1115,Trousers,Cropped,XS,violet,65,"A violet coloured, XS sized, Cropped Trousers",115.0
1116,Trousers,Cropped,S,violet,66,"A violet coloured, S sized, Cropped Trousers",115.0
1117,Trousers,Cropped,M,violet,47,"A violet coloured, M sized, Cropped Trousers",115.0
1118,Trousers,Cropped,L,violet,40,"A violet coloured, L sized, Cropped Trousers",115.0
1119,Trousers,Cropped,XL,violet,64,"A violet coloured, XL sized, Cropped Trousers",115.0
1120,Trousers,Cargo Pants,XS,red,72,"A red coloured, XS sized, Cargo Pants Trousers",102.0
1121,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
1122,Trousers,Cargo Pants,M,red,52,"A red coloured, M sized, Cargo Pants Trousers",102.0
1123,Trousers,Cargo Pants,L,red,61,"A red coloured, L sized, Cargo Pants Trousers",102.0
1124,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
1125,Trousers,Cargo Pants,XS,orange,43,"A orange coloured, XS sized, Cargo Pants Trousers",102.0
1126,Trousers,Cargo Pants,S,orange,60,"A orange coloured, S sized, Cargo Pants Trousers",102.0
1127,Trousers,Cargo Pants,M,orange,51,"A orange coloured, M sized, Cargo Pants Trousers",102.0
1128,Trousers,Cargo Pants,L,orange,78,"A orange coloured, L sized, Cargo Pants Trousers",102.0
1129,Trousers,Cargo Pants,XL,orange,61,"A orange coloured, XL sized, Cargo Pants Trousers",102.0
1130,Trousers,Cargo Pants,XS,yellow,68,"A yellow coloured, XS sized, Cargo Pants Trousers",102.0
1131,Trousers,Cargo Pants,S,yellow,48,"A yellow coloured, S sized, Cargo Pants Trousers",102.0
1132,Trousers,Cargo Pants,M,yellow,72,"A yellow coloured, M sized, Cargo Pants Trousers",102.0
1133,Trousers,Cargo Pants,L,yellow,71,"A yellow coloured, L sized, Cargo Pants Trousers",102.0
1134,Trousers,Cargo Pants,XL,yellow,52,"A yellow coloured, XL sized, Cargo Pants Trousers",102.0
1135,Trousers,Cargo Pants,XS,green,63,"A green coloured, XS sized, Cargo Pants Trousers",102.0
1136,Trousers,Cargo Pants,S,green,79,"A green coloured, S sized, Cargo Pants Trousers",102.0
1137,Trousers,Cargo Pants,M,green,78,"A green coloured, M sized, Cargo Pants Trousers",102.0
1138,Trousers,Cargo Pants,L,green,42,"A green coloured, L sized, Cargo Pants Trousers",102.0
1139,Trousers,Cargo Pants,XL,green,65,"A green coloured, XL sized, Cargo Pants Trousers",102.0
1140,Trousers,Cargo Pants,XS,blue,73,"A blue coloured, XS sized, Cargo Pants Trousers",102.0
1141,Trousers,Cargo Pants,S,blue,63,"A blue coloured, S sized, Cargo Pants Trousers",102.0
1142,Trousers,Cargo Pants,M,blue,64,"A blue coloured, M sized, Cargo Pants Trousers",102.0
1143,Trousers,Cargo Pants,L,blue,77,"A blue coloured, L sized, Cargo Pants Trousers",102.0
1144,Trousers,Cargo Pants,XL,blue,57,"A blue coloured, XL sized, Cargo Pants Trousers",102.0
1145,Trousers,Cargo Pants,XS,indigo,51,"A indigo coloured, XS sized, Cargo Pants Trousers",102.0
1146,Trousers,Cargo Pants,S,indigo,48,"A indigo coloured, S sized, Cargo Pants Trousers",102.0
1147,Trousers,Cargo Pants,M,indigo,51,"A indigo coloured, M sized, Cargo Pants Trousers",102.0
1148,Trousers,Cargo Pants,L,indigo,46,"A indigo coloured, L sized, Cargo Pants Trousers",102.0
1149,Trousers,Cargo Pants,XL,indigo,64,"A indigo coloured, XL sized, Cargo Pants Trousers",102.0
1150,Trousers,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers",102.0
1151,Trousers,Cargo Pants,S,violet,79,"A violet coloured, S sized, Cargo Pants Trousers",102.0
1152,Trousers,Cargo Pants,M,violet,58,"A violet coloured, M sized, Cargo Pants Trousers",102.0
1153,Trousers,Cargo Pants,L,violet,74,"A violet coloured, L sized, Cargo Pants Trousers",102.0
1154,Trousers,Cargo Pants,XL,violet,77,"A violet coloured, XL sized, Cargo Pants Trousers",102.0
1155,Trousers,High-Waisted,XS,red,74,"A red coloured, XS sized, High-Waisted Trousers",99.0
1156,Trousers,High-Waisted,S,red,80,"A red coloured, S sized, High-Waisted Trousers",99.0
1157,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
1158,Trousers,High-Waisted,L,red,52,"A red coloured, L sized, High-Waisted Trousers",99.0
1159,Trousers,High-Waisted,XL,red,80,"A red coloured, XL sized, High-Waisted Trousers",99.0
1160,Trousers,High-Waisted,XS,orange,55,"A orange coloured, XS sized, High-Waisted Trousers",99.0
1161,Trousers,High-Waisted,S,orange,42,"A orange coloured, S sized, High-Waisted Trousers",99.0
1162,Trousers,High-Waisted,M,orange,69,"A orange coloured, M sized, High-Waisted Trousers",99.0
1163,Trousers,High-Waisted,L,orange,78,"A orange coloured, L sized, High-Waisted Trousers",99.0
1164,Trousers,High-Waisted,XL,orange,47,"A orange coloured, XL sized, High-Waisted Trousers",99.0
1165,Trousers,High-Waisted,XS,yellow,64,"A yellow coloured, XS sized, High-Waisted Trousers",99.0
1166,Trousers,High-Waisted,S,yellow,56,"A yellow coloured, S sized, High-Waisted Trousers",99.0
1167,Trousers,High-Waisted,M,yellow,45,"A yellow coloured, M sized, High-Waisted Trousers",99.0
1168,Trousers,High-Waisted,L,yellow,77,"A yellow coloured, L sized, High-Waisted Trousers",99.0
1169,Trousers,High-Waisted,XL,yellow,78,"A yellow coloured, XL sized, High-Waisted Trousers",99.0
1170,Trousers,High-Waisted,XS,green,42,"A green coloured, XS sized, High-Waisted Trousers",99.0
1171,Trousers,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers",99.0
1172,Trousers,High-Waisted,M,green,51,"A green coloured, M sized, High-Waisted Trousers",99.0
1173,Trousers,High-Waisted,L,green,75,"A green coloured, L sized, High-Waisted Trousers",99.0
1174,Trousers,High-Waisted,XL,green,78,"A green coloured, XL sized, High-Waisted Trousers",99.0
1175,Trousers,High-Waisted,XS,blue,51,"A blue coloured, XS sized, High-Waisted Trousers",99.0
1176,Trousers,High-Waisted,S,blue,75,"A blue coloured, S sized, High-Waisted Trousers",99.0
1177,Trousers,High-Waisted,M,blue,52,"A blue coloured, M sized, High-Waisted Trousers",99.0
1178,Trousers,High-Waisted,L,blue,57,"A blue coloured, L sized, High-Waisted Trousers",99.0
1179,Trousers,High-Waisted,XL,blue,65,"A blue coloured, XL sized, High-Waisted Trousers",99.0
1180,Trousers,High-Waisted,XS,indigo,47,"A indigo coloured, XS sized, High-Waisted Trousers",99.0
1181,Trousers,High-Waisted,S,indigo,79,"A indigo coloured, S sized, High-Waisted Trousers",99.0
1182,Trousers,High-Waisted,M,indigo,61,"A indigo coloured, M sized, High-Waisted Trousers",99.0
1183,Trousers,High-Waisted,L,indigo,55,"A indigo coloured, L sized, High-Waisted Trousers",99.0
1184,Trousers,High-Waisted,XL,indigo,57,"A indigo coloured, XL sized, High-Waisted Trousers",99.0
1185,Trousers,High-Waisted,XS,violet,72,"A violet coloured, XS sized, High-Waisted Trousers",99.0
1186,Trousers,High-Waisted,S,violet,45,"A violet coloured, S sized, High-Waisted Trousers",99.0
1188,Trousers,High-Waisted,L,violet,68,"A violet coloured, L sized, High-Waisted Trousers",99.0
1189,Trousers,High-Waisted,XL,violet,74,"A violet coloured, XL sized, High-Waisted Trousers",99.0
1190,Trousers,Pleated,XS,red,42,"A red coloured, XS sized, Pleated Trousers",105.0
1191,Trousers,Pleated,S,red,78,"A red coloured, S sized, Pleated Trousers",105.0
1192,Trousers,Pleated,M,red,40,"A red coloured, M sized, Pleated Trousers",105.0
1193,Trousers,Pleated,L,red,70,"A red coloured, L sized, Pleated Trousers",105.0
1194,Trousers,Pleated,XL,red,58,"A red coloured, XL sized, Pleated Trousers",105.0
1195,Trousers,Pleated,XS,orange,74,"A orange coloured, XS sized, Pleated Trousers",105.0
1196,Trousers,Pleated,S,orange,72,"A orange coloured, S sized, Pleated Trousers",105.0
1197,Trousers,Pleated,M,orange,57,"A orange coloured, M sized, Pleated Trousers",105.0
1198,Trousers,Pleated,L,orange,53,"A orange coloured, L sized, Pleated Trousers",105.0
1199,Trousers,Pleated,XL,orange,69,"A orange coloured, XL sized, Pleated Trousers",105.0
1200,Trousers,Pleated,XS,yellow,75,"A yellow coloured, XS sized, Pleated Trousers",105.0
1201,Trousers,Pleated,S,yellow,71,"A yellow coloured, S sized, Pleated Trousers",105.0
1202,Trousers,Pleated,M,yellow,54,"A yellow coloured, M sized, Pleated Trousers",105.0
1203,Trousers,Pleated,L,yellow,62,"A yellow coloured, L sized, Pleated Trousers",105.0
1204,Trousers,Pleated,XL,yellow,52,"A yellow coloured, XL sized, Pleated Trousers",105.0
1205,Trousers,Pleated,XS,green,58,"A green coloured, XS sized, Pleated Trousers",105.0
1206,Trousers,Pleated,S,green,55,"A green coloured, S sized, Pleated Trousers",105.0
1207,Trousers,Pleated,M,green,41,"A green coloured, M sized, Pleated Trousers",105.0
1208,Trousers,Pleated,L,green,47,"A green coloured, L sized, Pleated Trousers",105.0
1209,Trousers,Pleated,XL,green,55,"A green coloured, XL sized, Pleated Trousers",105.0
1210,Trousers,Pleated,XS,blue,62,"A blue coloured, XS sized, Pleated Trousers",105.0
1211,Trousers,Pleated,S,blue,60,"A blue coloured, S sized, Pleated Trousers",105.0
1212,Trousers,Pleated,M,blue,66,"A blue coloured, M sized, Pleated Trousers",105.0
1213,Trousers,Pleated,L,blue,79,"A blue coloured, L sized, Pleated Trousers",105.0
1214,Trousers,Pleated,XL,blue,55,"A blue coloured, XL sized, Pleated Trousers",105.0
1215,Trousers,Pleated,XS,indigo,52,"A indigo coloured, XS sized, Pleated Trousers",105.0
1216,Trousers,Pleated,S,indigo,41,"A indigo coloured, S sized, Pleated Trousers",105.0
1217,Trousers,Pleated,M,indigo,48,"A indigo coloured, M sized, Pleated Trousers",105.0
1218,Trousers,Pleated,L,indigo,73,"A indigo coloured, L sized, Pleated Trousers",105.0
1219,Trousers,Pleated,XL,indigo,45,"A indigo coloured, XL sized, Pleated Trousers",105.0
1220,Trousers,Pleated,XS,violet,58,"A violet coloured, XS sized, Pleated Trousers",105.0
1221,Trousers,Pleated,S,violet,50,"A violet coloured, S sized, Pleated Trousers",105.0
1222,Trousers,Pleated,M,violet,45,"A violet coloured, M sized, Pleated Trousers",105.0
1223,Trousers,Pleated,L,violet,48,"A violet coloured, L sized, Pleated Trousers",105.0
1224,Trousers,Pleated,XL,violet,65,"A violet coloured, XL sized, Pleated Trousers",105.0
1225,Trousers,Tracksuit Bottoms,XS,red,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers",112.0
