sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,quantity_y,description,price
2954,589,566,100,1,100,Jacket,Bomber,S,orange,49,"A orange coloured, S sized, Bomber Jacket",100.0
1143,236,844,113,1,113,Trousers,Chinos,XL,red,71,"A red coloured, XL sized, Chinos Trousers",113.0
1564,320,844,113,2,226,Trousers,Chinos,XL,red,71,"A red coloured, XL sized, Chinos Trousers",113.0
1145,236,1189,99,1,99,Trousers,High-Waisted,XL,violet,74,"A violet coloured, XL sized, High-Waisted Trousers",99.0
3198,643,1189,99,3,297,Trousers,High-Waisted,XL,violet,74,"A violet coloured, XL sized, High-Waisted Trousers",99.0
4857,972,1189,99,1,99,Trousers,High-Waisted,XL,violet,74,"A violet coloured, XL sized, High-Waisted Trousers",99.0
1146,236,160,91,2,182,Shirt,Linen,XS,blue,53,"A blue coloured, XS sized, Linen Shirt",91.0
2826,566,160,91,2,182,Shirt,Linen,XS,blue,53,"A blue coloured, XS sized, Linen Shirt",91.0
4477,894,160,91,3,273,Shirt,Linen,XS,blue,53,"A blue coloured, XS sized, Linen Shirt",91.0
1148,237,1009,106,1,106,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
1160,240,1009,106,1,106,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
2502,505,1009,106,2,212,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
2955,589,1009,106,1,106,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
3615,723,1009,106,1,106,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
3716,744,1009,106,3,318,Trousers,Wool,XL,indigo,51,"A indigo coloured, XL sized, Wool Trousers",106.0
1152,238,1024,90,3,270,Trousers,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers",90.0
1276,264,1024,90,2,180,Trousers,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers",90.0
2500,505,1024,90,3,270,Trousers,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers",90.0
4243,844,1024,90,3,270,Trousers,Relaxed Leg,XL,orange,80,"A orange coloured, XL sized, Relaxed Leg Trousers",90.0
1154,238,101,118,3,354,Shirt,Flannel,S,violet,70,"A violet coloured, S sized, Flannel Shirt",118.0
4813,965,101,118,2,236,Shirt,Flannel,S,violet,70,"A violet coloured, S sized, Flannel Shirt",118.0
1155,238,313,105,3,315,Shirt,Cuban Collar,L,violet,78,"A violet coloured, L sized, Cuban Collar Shirt",105.0
1304,270,313,105,2,210,Shirt,Cuban Collar,L,violet,78,"A violet coloured, L sized, Cuban Collar Shirt",105.0
2118,425,313,105,3,315,Shirt,Cuban Collar,L,violet,78,"A violet coloured, L sized, Cuban Collar Shirt",105.0
4783,960,313,105,3,315,Shirt,Cuban Collar,L,violet,78,"A violet coloured, L sized, Cuban Collar Shirt",105.0
1159,239,445,107,3,321,Jacket,Denim,XS,indigo,75,"A indigo coloured, XS sized, Denim Jacket",107.0
4368,872,445,107,2,214,Jacket,Denim,XS,indigo,75,"A indigo coloured, XS sized, Denim Jacket",107.0
4609,923,445,107,2,214,Jacket,Denim,XS,indigo,75,"A indigo coloured, XS sized, Denim Jacket",107.0
1166,241,400,119,2,238,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
2180,439,400,119,1,119,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
2348,476,400,119,2,238,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
2518,508,400,119,3,357,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
4311,859,400,119,1,119,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
4634,928,400,119,1,119,Shirt,Casual Slim Fit,XS,green,69,"A green coloured, XS sized, Casual Slim Fit Shirt",119.0
1174,242,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
1206,249,729,119,2,238,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
1821,369,729,119,2,238,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
2282,463,729,119,1,119,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
2798,559,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
3805,760,729,119,1,119,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
4415,881,729,119,1,119,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
4437,884,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,"A indigo coloured, XL sized, Trench Coat Jacket",119.0
1175,243,389,119,1,119,Shirt,Casual Slim Fit,XL,red,47,"A red coloured, XL sized, Casual Slim Fit Shirt",119.0
1651,337,389,119,1,119,Shirt,Casual Slim Fit,XL,red,47,"A red coloured, XL sized, Casual Slim Fit Shirt",119.0
2441,494,389,119,3,357,Shirt,Casual Slim Fit,XL,red,47,"A red coloured, XL sized, Casual Slim Fit Shirt",119.0
4646,930,389,119,2,238,Shirt,Casual Slim Fit,XL,red,47,"A red coloured, XL sized, Casual Slim Fit Shirt",119.0
1176,243,567,100,3,300,Jacket,Bomber,M,orange,69,"A orange coloured, M sized, Bomber Jacket",100.0
1962,394,567,100,3,300,Jacket,Bomber,M,orange,69,"A orange coloured, M sized, Bomber Jacket",100.0
4084,813,567,100,3,300,Jacket,Bomber,M,orange,69,"A orange coloured, M sized, Bomber Jacket",100.0
1180,244,205,98,2,196,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
1539,314,205,98,1,98,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
2105,423,205,98,3,294,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
2279,462,205,98,1,98,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
2290,464,205,98,3,294,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
3492,703,205,98,3,294,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
3976,792,205,98,2,196,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
4781,959,205,98,3,294,Shirt,Camp Collared,XS,violet,72,"A violet coloured, XS sized, Camp Collared Shirt",98.0
1181,244,651,93,3,279,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
1661,339,651,93,1,93,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
2346,476,651,93,3,279,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
3612,722,651,93,1,93,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
4531,903,651,93,2,186,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
4837,969,651,93,2,186,Jacket,Coach,S,blue,47,"A blue coloured, S sized, Coach Jacket",93.0
1185,245,1050,93,2,186,Trousers,Joggers,XS,red,65,"A red coloured, XS sized, Joggers Trousers",93.0
1434,293,1050,93,1,93,Trousers,Joggers,XS,red,65,"A red coloured, XS sized, Joggers Trousers",93.0
3616,723,1050,93,3,279,Trousers,Joggers,XS,red,65,"A red coloured, XS sized, Joggers Trousers",93.0
1188,246,450,107,2,214,Jacket,Denim,XS,violet,65,"A violet coloured, XS sized, Denim Jacket",107.0
2440,494,450,107,2,214,Jacket,Denim,XS,violet,65,"A violet coloured, XS sized, Denim Jacket",107.0
2947,587,450,107,1,107,Jacket,Denim,XS,violet,65,"A violet coloured, XS sized, Denim Jacket",107.0
3548,712,450,107,3,321,Jacket,Denim,XS,violet,65,"A violet coloured, XS sized, Denim Jacket",107.0
4863,973,450,107,2,214,Jacket,Denim,XS,violet,65,"A violet coloured, XS sized, Denim Jacket",107.0
1193,248,1121,102,2,204,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
2563,516,1121,102,3,306,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
3920,783,1121,102,2,204,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
4410,881,1121,102,2,204,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
4464,890,1121,102,3,306,Trousers,Cargo Pants,S,red,63,"A red coloured, S sized, Cargo Pants Trousers",102.0
1195,248,689,113,3,339,Jacket,Parka,XL,blue,47,"A blue coloured, XL sized, Parka Jacket",113.0
2132,428,689,113,2,226,Jacket,Parka,XL,blue,47,"A blue coloured, XL sized, Parka Jacket",113.0
2317,471,689,113,2,226,Jacket,Parka,XL,blue,47,"A blue coloured, XL sized, Parka Jacket",113.0
4068,810,689,113,2,226,Jacket,Parka,XL,blue,47,"A blue coloured, XL sized, Parka Jacket",113.0
4691,939,689,113,3,339,Jacket,Parka,XL,blue,47,"A blue coloured, XL sized, Parka Jacket",113.0
1196,248,889,94,2,188,Trousers,Cords,XL,yellow,65,"A yellow coloured, XL sized, Cords Trousers",94.0
1314,273,889,94,2,188,Trousers,Cords,XL,yellow,65,"A yellow coloured, XL sized, Cords Trousers",94.0
1606,327,889,94,1,94,Trousers,Cords,XL,yellow,65,"A yellow coloured, XL sized, Cords Trousers",94.0
2161,435,889,94,2,188,Trousers,Cords,XL,yellow,65,"A yellow coloured, XL sized, Cords Trousers",94.0
2463,499,889,94,3,282,Trousers,Cords,XL,yellow,65,"A yellow coloured, XL sized, Cords Trousers",94.0
1197,248,1171,99,3,297,Trousers,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers",99.0
3289,663,1171,99,1,99,Trousers,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers",99.0
3440,694,1171,99,3,297,Trousers,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers",99.0
4587,915,1171,99,2,198,Trousers,High-Waisted,S,green,73,"A green coloured, S sized, High-Waisted Trousers",99.0
1201,249,1186,99,2,198,Trousers,High-Waisted,S,violet,45,"A violet coloured, S sized, High-Waisted Trousers",99.0
1230,254,1186,99,2,198,Trousers,High-Waisted,S,violet,45,"A violet coloured, S sized, High-Waisted Trousers",99.0
4357,870,1186,99,3,297,Trousers,High-Waisted,S,violet,45,"A violet coloured, S sized, High-Waisted Trousers",99.0
1202,249,241,106,1,106,Shirt,Chambray,S,violet,52,"A violet coloured, S sized, Chambray Shirt",106.0
1258,260,241,106,2,212,Shirt,Chambray,S,violet,52,"A violet coloured, S sized, Chambray Shirt",106.0
3765,751,241,106,1,106,Shirt,Chambray,S,violet,52,"A violet coloured, S sized, Chambray Shirt",106.0
4182,833,241,106,3,318,Shirt,Chambray,S,violet,52,"A violet coloured, S sized, Chambray Shirt",106.0
4678,937,241,106,2,212,Shirt,Chambray,S,violet,52,"A violet coloured, S sized, Chambray Shirt",106.0
1205,249,547,98,2,196,Jacket,Leather,M,blue,60,"A blue coloured, M sized, Leather Jacket",98.0
3304,667,547,98,1,98,Jacket,Leather,M,blue,60,"A blue coloured, M sized, Leather Jacket",98.0
4149,826,547,98,2,196,Jacket,Leather,M,blue,60,"A blue coloured, M sized, Leather Jacket",98.0
4683,938,547,98,2,196,Jacket,Leather,M,blue,60,"A blue coloured, M sized, Leather Jacket",98.0
1207,249,935,96,2,192,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
1541,314,935,96,3,288,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
3186,642,935,96,2,192,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
3580,718,935,96,1,96,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
4321,862,935,96,3,288,Trousers,Drawstring,XS,indigo,61,"A indigo coloured, XS sized, Drawstring Trousers",96.0
1208,250,41,104,3,312,Shirt,Dress,S,orange,69,"A orange coloured, S sized, Dress Shirt",104.0
1587,323,41,104,2,208,Shirt,Dress,S,orange,69,"A orange coloured, S sized, Dress Shirt",104.0
1990,400,41,104,2,208,Shirt,Dress,S,orange,69,"A orange coloured, S sized, Dress Shirt",104.0
4408,881,41,104,1,104,Shirt,Dress,S,orange,69,"A orange coloured, S sized, Dress Shirt",104.0
1209,250,540,98,2,196,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
1527,313,540,98,3,294,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
1840,371,540,98,3,294,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
4283,853,540,98,3,294,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
4597,920,540,98,3,294,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
4702,940,540,98,3,294,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
4869,974,540,98,1,98,Jacket,Leather,XS,green,57,"A green coloured, XS sized, Leather Jacket",98.0
1210,250,880,94,1,94,Trousers,Cords,XS,orange,70,"A orange coloured, XS sized, Cords Trousers",94.0
1710,348,880,94,2,188,Trousers,Cords,XS,orange,70,"A orange coloured, XS sized, Cords Trousers",94.0
4617,925,880,94,1,94,Trousers,Cords,XS,orange,70,"A orange coloured, XS sized, Cords Trousers",94.0
4905,981,880,94,3,282,Trousers,Cords,XS,orange,70,"A orange coloured, XS sized, Cords Trousers",94.0
1212,250,600,112,1,112,Jacket,Cardigan,XS,orange,46,"A orange coloured, XS sized, Cardigan Jacket",112.0
2726,545,600,112,1,112,Jacket,Cardigan,XS,orange,46,"A orange coloured, XS sized, Cardigan Jacket",112.0
4215,840,600,112,1,112,Jacket,Cardigan,XS,orange,46,"A orange coloured, XS sized, Cardigan Jacket",112.0
4485,895,600,112,2,224,Jacket,Cardigan,XS,orange,46,"A orange coloured, XS sized, Cardigan Jacket",112.0
1213,251,790,91,1,91,Jacket,Pullover,XS,blue,61,"A blue coloured, XS sized, Pullover Jacket",91.0
4252,847,790,91,1,91,Jacket,Pullover,XS,blue,61,"A blue coloured, XS sized, Pullover Jacket",91.0
1218,252,397,119,2,238,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
1756,356,397,119,3,357,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
2135,429,397,119,2,238,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
3528,709,397,119,1,119,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
3926,784,397,119,1,119,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
3945,787,397,119,1,119,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
4027,801,397,119,3,357,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
4309,858,397,119,1,119,Shirt,Casual Slim Fit,M,yellow,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",119.0
1219,252,524,102,2,204,Jacket,Windbreaker,XL,violet,54,"A violet coloured, XL sized, Windbreaker Jacket",102.0
2689,539,524,102,3,306,Jacket,Windbreaker,XL,violet,54,"A violet coloured, XL sized, Windbreaker Jacket",102.0
3339,673,524,102,2,204,Jacket,Windbreaker,XL,violet,54,"A violet coloured, XL sized, Windbreaker Jacket",102.0
3550,713,524,102,1,102,Jacket,Windbreaker,XL,violet,54,"A violet coloured, XL sized, Windbreaker Jacket",102.0
1220,252,662,93,3,279,Jacket,Coach,M,violet,74,"A violet coloured, M sized, Coach Jacket",93.0
1652,337,662,93,2,186,Jacket,Coach,M,violet,74,"A violet coloured, M sized, Coach Jacket",93.0
4134,822,662,93,2,186,Jacket,Coach,M,violet,74,"A violet coloured, M sized, Coach Jacket",93.0
1222,252,859,113,2,226,Trousers,Chinos,XL,green,50,"A green coloured, XL sized, Chinos Trousers",113.0
2098,422,859,113,3,339,Trousers,Chinos,XL,green,50,"A green coloured, XL sized, Chinos Trousers",113.0
3284,662,859,113,1,113,Trousers,Chinos,XL,green,50,"A green coloured, XL sized, Chinos Trousers",113.0
3790,756,859,113,1,113,Trousers,Chinos,XL,green,50,"A green coloured, XL sized, Chinos Trousers",113.0
4742,952,859,113,1,113,Trousers,Chinos,XL,green,50,"A green coloured, XL sized, Chinos Trousers",113.0
1227,253,797,91,3,273,Jacket,Pullover,M,indigo,72,"A indigo coloured, M sized, Pullover Jacket",91.0
1575,322,797,91,2,182,Jacket,Pullover,M,indigo,72,"A indigo coloured, M sized, Pullover Jacket",91.0
2237,452,797,91,1,91,Jacket,Pullover,M,indigo,72,"A indigo coloured, M sized, Pullover Jacket",91.0
2851,570,797,91,3,273,Jacket,Pullover,M,indigo,72,"A indigo coloured, M sized, Pullover Jacket",91.0
2891,578,797,91,1,91,Jacket,Pullover,M,indigo,72,"A indigo coloured, M sized, Pullover Jacket",91.0
1234,255,806,117,3,351,Jacket,Shearling,S,red,75,"A red coloured, S sized, Shearling Jacket",117.0
1424,291,806,117,1,117,Jacket,Shearling,S,red,75,"A red coloured, S sized, Shearling Jacket",117.0
2949,588,806,117,2,234,Jacket,Shearling,S,red,75,"A red coloured, S sized, Shearling Jacket",117.0
1237,256,178,98,3,294,Shirt,Camp Collared,L,red,52,"A red coloured, L sized, Camp Collared Shirt",98.0
2206,444,178,98,1,98,Shirt,Camp Collared,L,red,52,"A red coloured, L sized, Camp Collared Shirt",98.0
1239,256,1018,90,1,90,Trousers,Relaxed Leg,L,red,63,"A red coloured, L sized, Relaxed Leg Trousers",90.0
3583,718,1018,90,1,90,Trousers,Relaxed Leg,L,red,63,"A red coloured, L sized, Relaxed Leg Trousers",90.0
3856,772,1018,90,3,270,Trousers,Relaxed Leg,L,red,63,"A red coloured, L sized, Relaxed Leg Trousers",90.0
1240,256,36,104,2,208,Shirt,Dress,S,red,72,"A red coloured, S sized, Dress Shirt",104.0
1849,373,36,104,3,312,Shirt,Dress,S,red,72,"A red coloured, S sized, Dress Shirt",104.0
3380,681,36,104,2,208,Shirt,Dress,S,red,72,"A red coloured, S sized, Dress Shirt",104.0
1242,257,1124,102,2,204,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
2215,447,1124,102,2,204,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
2651,530,1124,102,3,306,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
3569,716,1124,102,3,306,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
4306,858,1124,102,2,204,Trousers,Cargo Pants,XL,red,45,"A red coloured, XL sized, Cargo Pants Trousers",102.0
1243,257,61,104,1,104,Shirt,Dress,S,indigo,40,"A indigo coloured, S sized, Dress Shirt",104.0
1244,257,952,97,2,194,Trousers,Slim-Fit,M,orange,44,"A orange coloured, M sized, Slim-Fit Trousers",97.0
4137,822,952,97,1,97,Trousers,Slim-Fit,M,orange,44,"A orange coloured, M sized, Slim-Fit Trousers",97.0
4856,972,952,97,3,291,Trousers,Slim-Fit,M,orange,44,"A orange coloured, M sized, Slim-Fit Trousers",97.0
1246,258,861,113,1,113,Trousers,Chinos,S,blue,51,"A blue coloured, S sized, Chinos Trousers",113.0
4032,803,861,113,3,339,Trousers,Chinos,S,blue,51,"A blue coloured, S sized, Chinos Trousers",113.0
1247,258,669,113,1,113,Jacket,Parka,XL,red,64,"A red coloured, XL sized, Parka Jacket",113.0
2083,419,669,113,2,226,Jacket,Parka,XL,red,64,"A red coloured, XL sized, Parka Jacket",113.0
2178,439,669,113,2,226,Jacket,Parka,XL,red,64,"A red coloured, XL sized, Parka Jacket",113.0
2241,454,669,113,3,339,Jacket,Parka,XL,red,64,"A red coloured, XL sized, Parka Jacket",113.0
3568,716,669,113,2,226,Jacket,Parka,XL,red,64,"A red coloured, XL sized, Parka Jacket",113.0
1248,258,65,104,2,208,Shirt,Dress,XS,violet,63,"A violet coloured, XS sized, Dress Shirt",104.0
3613,722,65,104,2,208,Shirt,Dress,XS,violet,63,"A violet coloured, XS sized, Dress Shirt",104.0
1254,259,162,91,2,182,Shirt,Linen,M,blue,58,"A blue coloured, M sized, Linen Shirt",91.0
1557,319,162,91,3,273,Shirt,Linen,M,blue,58,"A blue coloured, M sized, Linen Shirt",91.0
3551,713,162,91,1,91,Shirt,Linen,M,blue,58,"A blue coloured, M sized, Linen Shirt",91.0
4223,841,162,91,2,182,Shirt,Linen,M,blue,58,"A blue coloured, M sized, Linen Shirt",91.0
4322,862,162,91,1,91,Shirt,Linen,M,blue,58,"A blue coloured, M sized, Linen Shirt",91.0
1255,260,828,117,2,234,Jacket,Shearling,L,blue,64,"A blue coloured, L sized, Shearling Jacket",117.0
1404,289,828,117,2,234,Jacket,Shearling,L,blue,64,"A blue coloured, L sized, Shearling Jacket",117.0
1269,263,355,94,1,94,Shirt,Henley,XS,orange,65,"A orange coloured, XS sized, Henley Shirt",94.0
2727,545,355,94,1,94,Shirt,Henley,XS,orange,65,"A orange coloured, XS sized, Henley Shirt",94.0
1270,263,289,105,3,315,Shirt,Cuban Collar,XL,orange,49,"A orange coloured, XL sized, Cuban Collar Shirt",105.0
1271,263,1157,99,2,198,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
1360,281,1157,99,3,297,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
2300,466,1157,99,1,99,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
2406,488,1157,99,2,198,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
4640,929,1157,99,2,198,Trousers,High-Waisted,M,red,59,"A red coloured, M sized, High-Waisted Trousers",99.0
1273,263,293,105,1,105,Shirt,Cuban Collar,L,yellow,77,"A yellow coloured, L sized, Cuban Collar Shirt",105.0
3963,790,293,105,2,210,Shirt,Cuban Collar,L,yellow,77,"A yellow coloured, L sized, Cuban Collar Shirt",105.0
4569,910,293,105,2,210,Shirt,Cuban Collar,L,yellow,77,"A yellow coloured, L sized, Cuban Collar Shirt",105.0
4804,963,293,105,3,315,Shirt,Cuban Collar,L,yellow,77,"A yellow coloured, L sized, Cuban Collar Shirt",105.0
4865,974,293,105,2,210,Shirt,Cuban Collar,L,yellow,77,"A yellow coloured, L sized, Cuban Collar Shirt",105.0
1274,264,1211,105,3,315,Trousers,Pleated,S,blue,60,"A blue coloured, S sized, Pleated Trousers",105.0
2786,557,1211,105,2,210,Trousers,Pleated,S,blue,60,"A blue coloured, S sized, Pleated Trousers",105.0
4845,970,1211,105,3,315,Trousers,Pleated,S,blue,60,"A blue coloured, S sized, Pleated Trousers",105.0
1284,265,813,117,1,117,Jacket,Shearling,L,orange,58,"A orange coloured, L sized, Shearling Jacket",117.0
1845,372,813,117,1,117,Jacket,Shearling,L,orange,58,"A orange coloured, L sized, Shearling Jacket",117.0
3955,789,813,117,2,234,Jacket,Shearling,L,orange,58,"A orange coloured, L sized, Shearling Jacket",117.0
1288,266,229,106,2,212,Shirt,Chambray,XL,green,58,"A green coloured, XL sized, Chambray Shirt",106.0
2331,474,229,106,1,106,Shirt,Chambray,XL,green,58,"A green coloured, XL sized, Chambray Shirt",106.0
4016,800,229,106,3,318,Shirt,Chambray,XL,green,58,"A green coloured, XL sized, Chambray Shirt",106.0
4278,852,229,106,3,318,Shirt,Chambray,XL,green,58,"A green coloured, XL sized, Chambray Shirt",106.0
1294,267,252,95,1,95,Shirt,Polo,M,orange,67,"A orange coloured, M sized, Polo Shirt",95.0
3436,693,252,95,3,285,Shirt,Polo,M,orange,67,"A orange coloured, M sized, Polo Shirt",95.0
1305,270,1150,102,2,204,Trousers,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers",102.0
1413,289,1150,102,2,204,Trousers,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers",102.0
3638,728,1150,102,1,102,Trousers,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers",102.0
4901,981,1150,102,1,102,Trousers,Cargo Pants,XS,violet,40,"A violet coloured, XS sized, Cargo Pants Trousers",102.0
1306,270,857,113,3,339,Trousers,Chinos,M,green,49,"A green coloured, M sized, Chinos Trousers",113.0
2700,541,857,113,1,113,Trousers,Chinos,M,green,49,"A green coloured, M sized, Chinos Trousers",113.0
2757,552,857,113,3,339,Trousers,Chinos,M,green,49,"A green coloured, M sized, Chinos Trousers",113.0
3770,752,857,113,1,113,Trousers,Chinos,M,green,49,"A green coloured, M sized, Chinos Trousers",113.0
4135,822,857,113,2,226,Trousers,Chinos,M,green,49,"A green coloured, M sized, Chinos Trousers",113.0
1310,271,253,95,1,95,Shirt,Polo,L,orange,63,"A orange coloured, L sized, Polo Shirt",95.0
2089,420,253,95,2,190,Shirt,Polo,L,orange,63,"A orange coloured, L sized, Polo Shirt",95.0
2345,476,253,95,1,95,Shirt,Polo,L,orange,63,"A orange coloured, L sized, Polo Shirt",95.0
3215,647,253,95,2,190,Shirt,Polo,L,orange,63,"A orange coloured, L sized, Polo Shirt",95.0
1311,271,999,106,1,106,Trousers,Wool,XL,green,48,"A green coloured, XL sized, Wool Trousers",106.0
1315,273,749,109,1,109,Jacket,Peacoat,XL,yellow,53,"A yellow coloured, XL sized, Peacoat Jacket",109.0
1824,369,749,109,2,218,Jacket,Peacoat,XL,yellow,53,"A yellow coloured, XL sized, Peacoat Jacket",109.0
2862,573,749,109,2,218,Jacket,Peacoat,XL,yellow,53,"A yellow coloured, XL sized, Peacoat Jacket",109.0
3001,600,749,109,3,327,Jacket,Peacoat,XL,yellow,53,"A yellow coloured, XL sized, Peacoat Jacket",109.0
1319,274,1140,102,2,204,Trousers,Cargo Pants,XS,blue,73,"A blue coloured, XS sized, Cargo Pants Trousers",102.0
1320,274,73,118,3,354,Shirt,Flannel,L,red,77,"A red coloured, L sized, Flannel Shirt",118.0
3173,639,73,118,2,236,Shirt,Flannel,L,red,77,"A red coloured, L sized, Flannel Shirt",118.0
3254,655,73,118,3,354,Shirt,Flannel,L,red,77,"A red coloured, L sized, Flannel Shirt",118.0
4264,849,73,118,2,236,Shirt,Flannel,L,red,77,"A red coloured, L sized, Flannel Shirt",118.0
4974,994,73,118,1,118,Shirt,Flannel,L,red,77,"A red coloured, L sized, Flannel Shirt",118.0
1323,274,581,100,1,100,Jacket,Bomber,S,blue,50,"A blue coloured, S sized, Bomber Jacket",100.0
1796,364,581,100,1,100,Jacket,Bomber,S,blue,50,"A blue coloured, S sized, Bomber Jacket",100.0
1887,379,581,100,3,300,Jacket,Bomber,S,blue,50,"A blue coloured, S sized, Bomber Jacket",100.0
